restaurant_id,name,cuisine,location,city,price_range,rating,num_reviews,delivery_time,is_open,restaurant_type,description,phone,website,established_year,comfort_level,energy_level,social_intimacy,adventure_factor,stress_relief,romance_factor,avg_wait_time,capacity,parking_available,wheelchair_accessible,accepts_reservations,outdoor_seating,wifi_available,live_music,happy_hour
4856,Miller-Young Grill,Chinese,"1823 Scott Radial Suite 836, San Diego, FL 83623",San Diego,$$$,4.3,1709,27,True,Sports Bar,"Yourself important tend.
Sure time physical indicate wear business. Bag technology others animal eat.
Than weight quite management true. Tonight letter capital perform choose tough woman. Often face wish off mission continue rate.",001-207-694-3919x8657,http://www.carson.biz/,1990,0.655,0.941,0.584,0.888,0.736,0.551,14,106,False,False,True,False,True,False,False
4857,Singh and Sons Kitchen,Turkish,"4862 Davis Ridges Apt. 857, Phoenix, AR 27843",Phoenix,$$$,3.3,1272,47,True,Buffet,"Environmental piece door high must our. Family fact knowledge need single second.
Word which unit visit we standard at partner. Yourself law sister themselves consider prevent.
Western take social consider huge maybe. Recent practice show whose apply message majority.",968.319.9732x395,https://werner.com/,1976,0.639,0.747,0.74,0.749,0.984,0.088,8,178,False,False,True,True,True,False,True
4858,"Barnes, Hernandez and Watkins House",Lebanese,"73003 Yu Flat, Jacksonville, IN 66416",Jacksonville,$$$,4.8,1077,49,False,Wine Bar,"Gun case especially marriage bring me I. Close me military generation somebody. Improve peace the wide ago city. Thank fund run fear method.
Once spring finish. Phone card positive modern guess. His offer likely worry.",(306)597-0399x0359,https://www.quinn.com/,1997,0.907,0.141,0.375,0.792,0.061,0.431,17,138,True,False,True,True,True,False,False
4859,Gomez-Curtis Grill,Japanese,"97598 Saunders Trail Apt. 133, San Antonio, TX 80497",San Antonio,$$$$,4.4,1840,23,True,Cafe,"Good nearly expect both piece pay. Anyone positive movie tell wrong for outside. Common father behind movement probably than organization.
Within market fast. Perhaps research another word. Purpose two step born. Feel attorney build expert.
Eat political Congress important body past yard.",(333)528-2153x01233,https://www.lewis.net/,2000,0.344,0.357,0.761,0.807,0.959,0.167,32,27,False,True,False,False,True,False,False
4860,"Hester, Mcgrath and Lopez Restaurant",Greek,"62354 Barker Park Suite 624, Chicago, WI 60720",Chicago,$$$$,4.9,1042,64,True,Family Restaurant,"Agreement financial knowledge well than my especially worry. As if section very.
Yes throughout cold white radio on evening. Trouble bad staff. Prevent order catch arm of feel. To no particular who action radio.
Energy ability build across air thus through. Offer spend option suggest.",320.739.5223x49912,http://thornton.com/,1996,0.003,0.501,0.56,0.672,0.791,0.393,29,59,False,False,True,False,True,False,False
4861,Hendrix Ltd Restaurant,French,"323 Adams Mill, Indianapolis, MP 59060",Indianapolis,$$$$,3.2,213,82,False,Vegetarian,"Meeting chance free before chair. Share hundred partner book. Drive on four by. Blue try surface go employee include central.
Purpose ball same system especially.
Really history real personal people nor reflect. Partner only final another week wait.
Agency produce open.",(470)713-6472x953,https://www.shaw.info/,2000,0.388,0.589,0.781,0.86,0.11,0.804,21,66,False,True,True,False,True,False,False
4862,"Collins, Gutierrez and Taylor Kitchen",Japanese,"59919 Jessica Burgs Suite 341, Albuquerque, HI 03530",Albuquerque,$$$$,4.0,836,22,True,Organic,"Eight change particularly hundred or back indeed. Successful enter energy laugh win whatever above sea.
Offer scientist common. Two activity price and hour.
Civil everything feeling decision today science. Generation its by employee. Relationship coach agent sound can.",(940)297-9017x82116,https://www.gray-conrad.com/,1991,0.264,0.615,0.581,0.23,0.567,0.255,13,53,True,True,True,False,True,False,True
4863,Gallegos-Cooley Bistro,Lebanese,"0068 Jay Greens, Boston, MP 13746",Boston,$$$$,3.9,753,51,True,Fine Dining,"School skin reduce clear model soon. Fast allow foot next second consider. Suddenly amount common everyone south out our.
Report again yet paper successful account. City program growth care fact would.",3046993806,http://watson-warner.org/,1962,0.175,0.827,0.942,0.197,0.94,0.478,33,84,True,False,False,True,True,False,True
4864,Simpson LLC Kitchen,Vietnamese,"71329 Christopher Estate Suite 919, Nashville, HI 65638",Nashville,$$,3.1,314,47,True,Family Restaurant,"Candidate black gun father. Free energy seek capital. Environmental front start cost.
Summer company grow lot director. Act it forget especially born trip positive test. Rather study base.
Close serve never event maintain not I. Still prove maybe. Lot top when rich election have law.",001-543-499-1961x074,http://www.harrison-olson.com/,1950,0.626,0.844,0.972,0.393,0.107,0.213,36,53,True,True,False,False,True,False,False
4865,Cruz Inc Cafe,Mediterranean,"267 Ford Prairie Apt. 042, Charlotte, UT 98695",Charlotte,$$$$,3.0,118,81,True,Sports Bar,"That these at mention letter top impact. Good it charge whatever economy statement direction. Difficult marriage information up.
Point information now. Rest firm news course.
Safe success bit often send. Long technology decide reveal go service. Space recently rate bad.",+1-673-462-1114,https://www.austin-hines.com/,2008,0.679,0.458,0.235,0.336,0.048,0.589,39,122,True,True,False,False,True,True,True
4866,Mckinney-Cruz Grill,French,"113 Sellers Flat, Memphis, PA 42135",Memphis,$$$,3.4,156,21,True,Cafe,"Traditional little beyond he according easy space. Artist ok ever reduce issue movie serious. Industry huge indicate apply important tend American.
Officer service store mention development voice. Pressure measure on the. General could drop.",001-742-337-0612x48202,https://www.dixon.org/,2010,0.494,0.432,0.049,0.296,0.166,0.907,37,79,True,True,True,False,True,False,True
4867,Cooper LLC House,American,"2464 Mason Glen Suite 185, Albuquerque, NC 01463",Albuquerque,$$,5.0,1662,17,True,Vegetarian,"Parent attack worker each yourself speech. Attention response number.
Feel magazine per institution item. Perform door movie leg feeling law bed resource. News most ever yes. Visit technology art.
Message fund wrong year relationship nice friend.",(811)926-7511x238,http://woods.com/,2022,0.376,0.249,0.98,0.809,0.771,0.932,25,189,False,True,True,False,True,True,True
4868,Lucas Ltd Restaurant,Russian,"339 Kline Lock, San Diego, GA 51695",San Diego,$$$$,2.9,1920,26,True,Vegan,"Discuss between leave near at level quality not. Street will energy them need artist. Society officer level include little gun lose.
Strategy sell let practice past. East mean similar everything be you.
Apply although game space. Wrong just threat.",001-473-744-4806x71503,https://smith-cox.com/,1980,0.359,0.287,0.861,0.377,0.921,0.756,19,154,True,True,True,False,True,False,True
4869,Rice-Snow Bistro,Indian,"462 Phillips Mountains, Albuquerque, NC 63030",Albuquerque,$$$,3.7,16,82,False,Fast Casual,"Window into something. Amount same girl would choose. Feeling want size everybody letter add.
Rise generation political wrong six.
Chance owner race put improve national. Sometimes information close increase personal staff across.
Generation thousand second rich military.",347.518.1503x6933,https://horton.com/,2008,0.3,0.486,0.844,0.328,0.278,0.826,44,141,False,True,False,False,False,False,False
4870,"Hester, Middleton and Burke Grill",Chinese,"27524 Madison Camp Suite 832, El Paso, AZ 65195",El Paso,$$$$,2.6,36,39,False,Steakhouse,"Say although computer stand against. Congress itself amount easy I. Economy break less people.
Hotel turn week available major investment. Police positive add computer thought current. Nature cup laugh compare quickly capital film.",7855265249,http://www.sutton.com/,1994,0.179,0.041,0.738,0.151,0.513,0.121,13,129,True,True,True,True,True,False,True
4871,Richards-Miller Kitchen,Brazilian,"5530 Sarah Plains Apt. 769, Chicago, MA 11947",Chicago,$$,4.9,351,74,True,Farm-to-Table,"One policy become consumer section crime yourself up. Simply gas until very rest throw couple. Work as front within mother future possible.
Manage cut old agreement character. Debate who painting all stand light.",001-390-989-6093x5195,http://jones-hess.com/,2019,0.651,0.86,0.123,0.866,0.253,0.071,13,115,True,False,False,True,True,False,False
4872,Braun LLC House,American,"3989 Williams Shores, Sacramento, DE 83292",Sacramento,$$,4.6,659,63,True,Family Restaurant,"Head main believe. Factor yet physical third body. Management provide number.
Threat stock same change husband.
Must start environmental result necessary to. While believe consumer per.
Film something energy wait. Mind thus economic people.",001-665-801-7174,https://www.dyer.biz/,1999,0.864,0.503,0.903,0.514,0.402,0.6,43,114,True,True,True,False,True,True,False
4873,Santos-Cooper House,Spanish,"53659 John Station Apt. 802, Louisville, PA 95054",Louisville,$$$,4.6,1980,60,True,Cafe,"List well look mouth reduce performance myself. Writer red final method cultural. Year actually environmental history pretty.
Team crime ask continue affect analysis. Left try seat course. Successful this dog least.",(204)518-3347x698,http://ray.com/,1990,0.288,0.366,0.915,0.965,0.729,0.013,22,153,True,False,False,False,True,True,False
4874,"Rodriguez, Palmer and Mcfarland House",Greek,"662 Crawford Fields Suite 638, Dallas, GA 43891",Dallas,$$$$,3.4,837,42,False,Fast Casual,"Court approach south drop if front. Leave win throw trade less wonder.
Similar bag practice not. Your wait real decade decade. Control often who defense doctor fund how year.
Newspaper religious college listen theory sometimes. Article green house court. Drop article interview.",+1-577-475-5409,http://long.biz/,1988,0.721,0.092,0.255,0.113,0.732,0.802,39,179,True,True,True,False,True,False,False
4875,Smith-Love Kitchen,Korean,"072 Sherman Prairie Apt. 786, San Diego, AL 66390",San Diego,$,4.2,1577,59,False,Steakhouse,"Keep receive agreement. Movement condition nothing might field somebody cultural. Then away indicate environmental read. Section contain respond free full water garden.
Huge affect fight. Truth guy four return. Poor newspaper north require picture. Song agreement station argue.",689.622.3274x7036,https://www.stokes-russell.net/,1975,0.956,0.582,0.113,0.429,0.048,0.034,5,116,False,True,False,False,False,True,True
4876,"Adams, Henry and Griffin House",Japanese,"88748 Gary River, Denver, WY 97640",Denver,$$,4.4,1752,39,True,Vegetarian,"Box police appear then. Science attorney now treatment any seem yes. Worker no sort stay investment.
Recently spring up cold stop several age. Candidate product early its.",(964)456-7121,http://mitchell-rogers.org/,2000,0.077,0.381,0.565,0.399,0.04,0.344,40,134,False,True,False,False,True,False,True
4877,Johnson PLC House,Indian,"68854 Thomas Rest Apt. 561, San Jose, AZ 73899",San Jose,$$$,3.2,1719,67,True,Fast Casual,"Eight trip physical job where property require.
Everything enter candidate coach as future election. Future down opportunity big sing man environmental.
Special outside traditional reveal laugh. Financial important such whom dream dog. Cut risk strong whether instead table.",(355)289-7208x815,https://www.baker.com/,2022,0.087,0.829,0.267,0.094,0.426,0.093,13,21,False,False,True,False,True,False,False
4878,Cervantes Group House,Mediterranean,"72617 Sanchez Locks Suite 557, Albuquerque, MT 97891",Albuquerque,$$$$,4.4,1950,45,False,Cafe,"Ground almost church establish life ahead song. Truth across entire room service international job.
Yeah trouble good large.
Send writer sea nature. Husband growth pattern leader region. Center likely subject camera store fact oil.",+1-338-752-4326x7780,https://stanley.info/,1979,0.995,0.969,0.806,0.762,0.826,0.244,22,33,True,True,True,False,True,False,True
4879,"Mooney, Chavez and Lopez Bistro",Moroccan,"450 Rachel Pines, Albuquerque, OK 15122",Albuquerque,$$$,2.8,533,21,True,Fine Dining,"Choose hair him quite culture network. Understand performance politics democratic magazine. Measure old matter next including difference.
Join story western fish go deep end. Store again kid race music.",259.711.8105x6919,https://www.hall.com/,2010,0.866,0.309,0.534,0.811,0.904,0.92,12,76,True,False,True,False,True,False,False
4880,"Robertson, Curtis and Jennings Bistro",Indian,"899 Robert Cliff, El Paso, MN 83019",El Paso,$$$$,2.5,895,64,True,Organic,"Economy leave few song war against. Democratic door federal major position toward phone. Process draw realize.
Sometimes soldier that truth. Store cultural interest road skin. Send staff not then blood but notice. Mr appear teach position I represent expect.
Reflect case fund. Box coach news ahead.",8956946298,https://walker.org/,2002,0.562,0.652,0.573,0.1,0.901,0.946,10,108,True,True,False,True,True,False,False
4881,Clark-Jackson House,Vietnamese,"6497 Heather Garden Apt. 180, Columbus, LA 57806",Columbus,$$$,3.1,1061,68,True,Casual Dining,"Production feel agency accept imagine sea. Several control continue factor few.
Contain few certain rich five manager give say. Way someone party nice. Fast look whether partner black road service.
Shake paper alone reason. Card return range show. Modern college above laugh unit drive.",(752)242-1954x7294,https://brown.com/,2011,0.381,0.314,0.151,0.245,0.974,0.975,18,160,False,False,True,False,True,False,True
